,QQQ,VEU,STC,AlRajhi,BonyanREIT,AlinmaHospitalityREIT
2018-05-06,0.2513271827125295,0.33574919300325523,0.19788446612080618,0.1991237247883712,0.0,0.0
2018-05-07,0.2526958527861917,0.33436676315542324,0.19826768441248419,0.19879822429909833,0.0,0.0
2018-05-08,0.2529864372087958,0.33533958685825643,0.19797985417956576,0.19778687803119707,0.0,0.0
2018-05-09,0.25795264009186597,0.33916477562003594,0.192195384219104,0.1946413043095403,0.0,0.0
2018-05-10,0.25816786205631265,0.3391554363454694,0.19373519163719916,0.19304571804215784,0.0,0.0
2018-05-11,0.25781284763901224,0.33968329393881846,0.19365143285691871,0.19296225734642708,0.0,0.0
2018-05-13,0.25560630775434434,0.336776050397252,0.19697779932917725,0.19488443526180205,0.0,0.0
2018-05-14,0.25476197698788117,0.33563440065965056,0.1971723642010767,0.19675349016748706,0.0,0.0
2018-05-15,0.2539979007591311,0.3349604583389796,0.19783029439499797,0.19740430564253925,0.0,0.0
2018-05-16,0.25566530719873526,0.33665212332537564,0.19663077774217308,0.19524425041135993,0.0,0.0
2018-05-17,0.2548906826185435,0.33613463026101115,0.19679194959904045,0.19636099601832693,0.0,0.0
2018-05-18,0.2543426227683636,0.3354406316261256,0.19738900779049615,0.19695674671541596,0.0,0.0
2018-05-20,0.2542198683304924,0.335278736518942,0.19681602129023287,0.19782079602421446,0.0,0.0
2018-05-21,0.2539359296240372,0.3352225974920346,0.19810861107387237,0.1969732212408193,0.0,0.0
2018-05-22,0.25268246553845886,0.33394377875495357,0.19998893141174867,0.19768122476016345,0.0,0.0
2018-05-23,0.2545154067742869,0.33094904384406754,0.20258638203944204,0.19626286038091686,0.0,0.0
2018-05-24,0.2540926301587859,0.3288662329558471,0.2039601287438368,0.19741490693402397,0.0,0.0
2018-05-25,0.2545897816597292,0.3279704206938332,0.2041544970072283,0.19760303778520885,0.0,0.0
2018-05-27,0.2545908713329964,0.3279718244445947,0.20557147559974404,0.19618226625180155,0.0,0.0
2018-05-28,0.25417017052233937,0.3274298646653847,0.2064099088500775,0.19633117956970358,0.0,0.0
2018-05-29,0.2542685843411498,0.3224608181505289,0.20811670714619146,0.19941818235423622,0.0,0.0
2018-05-30,0.25487782472008774,0.3247982392676399,0.20689643259723975,0.1977650108063189,0.0,0.0
2018-05-31,0.24012159237183772,0.34222114795125297,0.205203103040214,0.21245415663669537,0.0,0.0
2018-06-01,0.24220488803234802,0.3430257734161497,0.20378421144300496,0.21098512710849732,0.0,0.0
2018-06-03,0.23808649938569196,0.33719305277114436,0.20664979270219078,0.21807065514097285,0.0,0.0
2018-06-04,0.23940010536506803,0.3375718384874636,0.2088591960831562,0.2141688600643121,0.0,0.0
2018-06-05,0.24082861614904646,0.3377273199497786,0.2078747962630688,0.21356926763810602,0.0,0.0
2018-06-06,0.24158709209465193,0.33999478693426294,0.2068694077689219,0.21154871320216323,0.0,0.0
2018-06-07,0.2421154377973007,0.341083505803931,0.2037844541567362,0.2130166022420322,0.0,0.0
2018-06-08,0.2420803651454056,0.34120280082365373,0.20374327573601952,0.2129735582949212,0.0,0.0
2018-06-10,0.24297745049286923,0.34246720751334375,0.20152797541408315,0.21302736657970384,0.0,0.0
2018-06-11,0.24370126029946076,0.34413983120232317,0.1990710722244849,0.2130878362737311,0.0,0.0
2018-06-12,0.2446998804157852,0.34223136329896103,0.1999823556516067,0.21308640063364706,0.0,0.0
2018-06-13,0.24482809019927115,0.34186322800204516,0.20009851275287993,0.21321016904580375,0.0,0.0
2018-06-14,0.24691238321054576,0.3404378648920692,0.19977949963008645,0.2128702522672986,0.0,0.0
2018-06-15,0.24677518784853097,0.3393595523086201,0.20036797343389853,0.21349728640895038,0.0,0.0
2018-06-17,0.24677518784853097,0.3393595523086201,0.20036797343389853,0.21349728640895038,0.0,0.0
2018-06-18,0.24727616172005443,0.33777884446690787,0.20089071387250554,0.2140542799405321,0.0,0.0
2018-06-19,0.24761017946796113,0.3357038188838055,0.2017336022362285,0.21495239941200492,0.0,0.0
2018-06-20,0.2506078623488419,0.3378823151071953,0.199958773617871,0.21155104892609183,0.0,0.0
2018-06-21,0.24877433831159293,0.3356024013771525,0.20278481299730325,0.21283844731395118,0.0,0.0
2018-06-22,0.2474103201603755,0.3383259639312009,0.20212148400728683,0.21214223190113674,0.0,0.0
2018-06-24,0.2448393881652846,0.33481029391033484,0.2055074373853723,0.2148428805390082,0.0,0.0
2018-06-25,0.24198429830839863,0.33350384991024595,0.20802386706981807,0.21648798471153732,0.0,0.0
2018-06-26,0.24312337980877677,0.3339686817875638,0.2065338952615387,0.21637404314212066,0.0,0.0
2018-06-27,0.24182404819227385,0.3327296637251738,0.20826231793897762,0.21718397014357468,0.0,0.0
2018-06-28,0.2430805606622928,0.3332270937585495,0.20848868149536684,0.21520366408379082,0.0,0.0
2018-06-29,0.23925509990623367,0.338558882552507,0.20700556080654683,0.21305075964918924,0.0,0.0
2018-07-01,0.23879498838952626,0.33790779991724845,0.20729841192216417,0.21387303126603857,0.0,0.0
2018-07-02,0.2414823623102373,0.3361625387458609,0.20661659895069948,0.2136029475246451,0.0,0.0
2018-07-03,0.23954459358969316,0.33828977013866435,0.20689419094819606,0.21312805477904828,0.0,0.0
2018-07-04,0.2394889375084517,0.33821117148340835,0.2070782937141572,0.21307853634845522,0.0,0.0
2018-07-05,0.24238793653621013,0.34027601049436557,0.2051587790640674,0.21003469466309388,0.0,0.0
2018-07-06,0.24467357613938862,0.34050796166636205,0.20392107103226928,0.20876757058618756,0.0,0.0
2018-07-08,0.24580361268017878,0.3420806138717386,0.19999625980463673,0.20997968824525198,0.0,0.0
2018-07-09,0.24544754891108184,0.3422387270815107,0.1972377990366971,0.2129580858239585,0.0,0.0
2018-07-10,0.2443040375456142,0.34039452702481793,0.1984560627198908,0.2147387802945721,0.0,0.0
2018-07-11,0.24507101040348198,0.33741238670002105,0.1998646968122242,0.21552775246165687,0.0,0.0
2018-07-12,0.2476486155083098,0.33809501670612996,0.19877407820592283,0.2133719898236244,0.0,0.0
2018-07-13,0.24753228884438389,0.33875168777955883,0.1985147233920697,0.21309358806620382,0.0,0.0
2018-07-15,0.24717811891414984,0.33826700086381273,0.19868635125569015,0.21376366737157426,0.0,0.0
2018-07-16,0.24515585223047248,0.33585595501855375,0.20025211584595917,0.2166432608915737,0.0,0.0
2018-07-17,0.2460158429145356,0.3357635467557702,0.1988357752528873,0.21729721236178484,0.0,0.0
2018-07-18,0.24549608319189967,0.33587902841663275,0.19856471366133133,0.21797286212089909,0.0,0.0
2018-07-19,0.24503693539122215,0.33520458173198636,0.19850976223758868,0.2191546744407963,0.0,0.0
2018-07-20,0.24436863649162863,0.33692387939283064,0.19801265233324866,0.2186058653645125,0.0,0.0
2018-07-22,0.24412193389813486,0.336583737564282,0.1975868966919957,0.2196204103503014,0.0,0.0
2018-07-23,0.24447909617064317,0.3352407174424145,0.19747331796299292,0.22072326435990006,0.0,0.0
2018-07-24,0.24477765839585858,0.3367532929206838,0.19802686714830736,0.21836443199940422,0.0,0.0
2018-07-25,0.24634393430009688,0.3374563943599587,0.19520826318356344,0.21892902495631192,0.0,0.0
2018-07-26,0.24453064454612952,0.33853499554200417,0.19517856760108582,0.219676930906106,0.0,0.0
2018-07-27,0.24182831166402372,0.34020361232698354,0.19566240218446393,0.22022149528962975,0.0,0.0
2018-07-29,0.2419527512797444,0.34037867374346303,0.19598855868680978,0.21959460141258436,0.0,0.0
2018-07-30,0.23957803493056345,0.341420179901145,0.19684664414285297,0.22006043109606963,0.0,0.0
2018-07-31,0.23683014246189138,0.3381365284825064,0.20606592737104432,0.20752608191678212,0.0,0.0
2018-08-01,0.23785466858960122,0.3368559294052691,0.2073801590983279,0.20646099707460494,0.0,0.0
2018-08-02,0.2412513907894648,0.33409689644103746,0.20824192019049734,0.2049530328608228,0.0,0.0
2018-08-03,0.24152049986407953,0.33465161371066343,0.20783748922568396,0.20455498931250407,0.0,0.0
2018-08-05,0.24169941583459023,0.33489952027877545,0.20654549017472865,0.20541079527247874,0.0,0.0
2018-08-06,0.24312271762744014,0.33325210935816996,0.2060639102141848,0.2061155578255895,0.0,0.0
2018-08-07,0.24288920273824702,0.3339949304844313,0.20631811451034252,0.20540365974047173,0.0,0.0
2018-08-08,0.24366051858457277,0.33452418956270624,0.20576167989155913,0.20463625236283628,0.0,0.0
2018-08-09,0.24408772806022172,0.3342993957789215,0.20528337766331958,0.2048843030038239,0.0,0.0
2018-08-10,0.24427256248365636,0.33054571455291676,0.2070206081155385,0.2066181562481116,0.0,0.0
2018-08-12,0.2458081873784983,0.3326236975363095,0.20465437741785408,0.2052973011964417,0.0,0.0
2018-08-13,0.2487276284641433,0.3347324337003507,0.20211329131620326,0.2026582819877384,0.0,0.0
2018-08-14,0.2505389808803517,0.3359834747610285,0.19835043130042462,0.20334593640154214,0.0,0.0
2018-08-15,0.2509769446712502,0.3346550940195671,0.1986437646942017,0.20377530555480258,0.0,0.0
2018-08-16,0.2509844738794835,0.33554465498664293,0.19649412142745676,0.20506577447984298,0.0,0.0
2018-08-17,0.25046465497982395,0.33701157587812924,0.1960435855175421,0.2045955848648741,0.0,0.0
2018-08-19,0.2504644210584516,0.337011261126292,0.1960434024227076,0.20459539378290292,0.0,0.0
2018-08-20,0.2498041536402672,0.3383917193450502,0.19570070397367934,0.20423774581688495,0.0,0.0
2018-08-21,0.24993418084896976,0.33955421218948406,0.19508602097684094,0.20359624853497876,0.0,0.0
2018-08-22,0.25023535579290096,0.3403462983122857,0.19456603367835804,0.20305357785705497,0.0,0.0
2018-08-23,0.25073521384324665,0.3384379273180116,0.19523495278573363,0.2037516771885863,0.0,0.0
2018-08-24,0.2517526494158749,0.33954991457194056,0.1942225591870772,0.20269511999553275,0.0,0.0
2018-08-26,0.24942205257286798,0.33640653570073203,0.19905138659064148,0.20344840210845913,0.0,0.0
2018-08-27,0.24975850529835492,0.33800476522900985,0.1985251938150185,0.2021411882614535,0.0,0.0
2018-08-28,0.2489029580998737,0.3355901548317752,0.20118726729868436,0.20280486610242313,0.0,0.0
2018-08-29,0.25116863628219727,0.3364974611256324,0.198529315821334,0.20231665008172856,0.0,0.0
2018-08-30,0.2522776632019524,0.3342350634164945,0.2004879664717555,0.20143931033320736,0.0,0.0
2018-08-31,0.24255806494061674,0.33023757130015957,0.21873949581394303,0.20846486794528069,0.0,0.0
2018-09-02,0.24313331035924052,0.3310207555244993,0.21713214607671047,0.20871378803954974,0.0,0.0
2018-09-03,0.24200012376657623,0.32947794643141487,0.21955897884464382,0.208962950957365,0.0,0.0
2018-09-04,0.24083377295849553,0.3253188355317347,0.22182086025749406,0.21202653125227586,0.0,0.0
2018-09-05,0.242597025613828,0.32869755531728656,0.2188135627072073,0.209891856361678,0.0,0.0
2018-09-06,0.24224161829005564,0.3305266215527394,0.21801731520366122,0.20921444495354374,0.0,0.0
2018-09-07,0.24205390165832816,0.32939540528088795,0.21869036959097135,0.20986032346981248,0.0,0.0
2018-09-09,0.24087164830956032,0.32778655362307924,0.22250648625196007,0.20883531181540047,0.0,0.0
2018-09-10,0.2406882876649382,0.3270837709297573,0.2237526724661058,0.20847526893919863,0.0,0.0
2018-09-11,0.24164385687557835,0.3262579611661907,0.22265427019471049,0.2094439117635204,0.0,0.0
2018-09-12,0.2406563390486792,0.3274287393031009,0.22320694352414694,0.20870797812407293,0.0,0.0
2018-09-13,0.24334948903192916,0.3302319754932202,0.220091008030888,0.20632752744396274,0.0,0.0
2018-09-14,0.24268528550631854,0.3308119811383547,0.22013446579561058,0.20636826755971613,0.0,0.0
2018-09-16,0.24443202377888815,0.3331930152718143,0.2192794401838291,0.20309552076546833,0.0,0.0
2018-09-17,0.24066396916678065,0.33226799259626416,0.22067879908270713,0.20638923915424814,0.0,0.0
2018-09-18,0.24143083329735743,0.3340707967504622,0.22064345705746685,0.20385491289471352,0.0,0.0
2018-09-19,0.2401553445641648,0.3342919767390886,0.21964598721351467,0.20590669148323185,0.0,0.0
2018-09-20,0.24037992177966894,0.33462769758527583,0.21771271529651678,0.20727966533853834,0.0,0.0
2018-09-21,0.23931936717295724,0.33523705388097436,0.2179438526389819,0.20749972630708652,0.0,0.0
2018-09-23,0.23931936717295724,0.33523705388097436,0.2179438526389819,0.20749972630708652,0.0,0.0
2018-09-24,0.24026784439091098,0.33378710970422315,0.21820074132265221,0.20774430458221355,0.0,0.0
2018-09-25,0.23758952161476635,0.331188919609045,0.22073083108888195,0.21049072768730662,0.0,0.0
2018-09-26,0.23728686214771355,0.3308110136654491,0.22134316014191913,0.21055896404491825,0.0,0.0
2018-09-27,0.2393892542733021,0.330498907862598,0.2211673613443236,0.2089444765197762,0.0,0.0
2018-09-28,0.2398946705597673,0.32899255603326927,0.22168205137003932,0.20943072203692417,0.0,0.0
2018-09-30,0.2381616812637998,0.32661592725394595,0.21705063488885473,0.20485885698058628,0.0,0.0
2018-10-01,0.23794038596459255,0.3265222775701594,0.21615324957845636,0.20610966363912528,0.0,0.0
2018-10-02,0.23863252997336432,0.32575999537992395,0.2162545111307506,0.20600877402667417,0.0,0.0
2018-10-03,0.23927700702423044,0.3253435529751552,0.21660534180443844,0.20540721001420095,0.0,0.0
2018-10-04,0.23737882057928883,0.3243019933343032,0.21703116123462704,0.20776654057153246,0.0,0.0
2018-10-05,0.23554999689418063,0.32412275321980094,0.21802491364628027,0.20871787170563905,0.0,0.0
2018-10-07,0.23681735698162057,0.32586667275398995,0.21477247076075912,0.20888487144138387,0.0,0.0
2018-10-08,0.234373937814144,0.32346054955790005,0.21723221347319827,0.2113314828029377,0.0,0.0
2018-10-09,0.23575572010686194,0.32316073474940343,0.21650797692422555,0.21093665911979562,0.0,0.0
2018-10-10,0.2309344308894124,0.32341216012507373,0.2197060230897815,0.2119717102888948,0.0,0.0
2018-10-11,0.23279483974410503,0.32587886034964914,0.2201800439907507,0.2068799371602015,0.0,0.0
2018-10-12,0.2370367928841435,0.3257613884445446,0.21812176420969287,0.20494598899648306,0.0,0.0
2018-10-14,0.23991088356463497,0.32971127217019075,0.20713897472000456,0.2089323031771952,0.0,0.0
2018-10-15,0.23494204699537008,0.3257701394509453,0.21452027662673787,0.21058450366341427,0.0,0.0
2018-10-16,0.2351545365919693,0.32269270911113845,0.2196808725529155,0.20867625365762132,0.0,0.0
2018-10-17,0.23719205227919107,0.3228061523682391,0.2159329940478948,0.21015803789049953,0.0,0.0
2018-10-18,0.23362302982044883,0.3196833721971565,0.2217386518901105,0.21092722835935757,0.0,0.0
2018-10-19,0.23301096663765059,0.3210526251127993,0.22136223670561872,0.21056916624027977,0.0,0.0
2018-10-21,0.23113911311746993,0.3184735040733369,0.22275857218316314,0.2137352203822903,0.0,0.0
2018-10-22,0.23051671787679562,0.31547135803883053,0.22574687242278346,0.21447869823917007,0.0,0.0
2018-10-23,0.23409628754394726,0.3185112188349754,0.22234003958470613,0.21099919821157959,0.0,0.0
2018-10-24,0.23018871762275694,0.31881114827872886,0.2241517794545054,0.21236577348397853,0.0,0.0
2018-10-25,0.2290909840620183,0.3106800053790335,0.22861894668079566,0.21767742362221978,0.0,0.0
2018-10-26,0.2250999793859971,0.31074857952063256,0.230566867107285,0.21953211810846165,0.0,0.0
2018-10-28,0.22658113209739167,0.3127932980602542,0.23019929250941895,0.21628024503955046,0.0,0.0
2018-10-29,0.2231778041151767,0.3122265567505358,0.23286004797165707,0.21750812982331813,0.0,0.0
2018-10-30,0.22522605512094593,0.31450204887386424,0.2311871824556887,0.21495835101125263,0.0,0.0
2018-10-31,0.23704566003557212,0.31918935716011415,0.21095508638317667,0.20746553478885751,0.0,0.0
2018-11-01,0.23828087323407762,0.32218237788974263,0.2085584585677749,0.20583156175239647,0.0,0.0
2018-11-02,0.23531737355532292,0.32374228750665623,0.20922351586406576,0.20648792344057937,0.0,0.0
2018-11-04,0.23611563327449014,0.32484050827804717,0.2079596961266441,0.205767690148188,0.0,0.0
2018-11-05,0.2363535833893272,0.3262441259185687,0.20645873490407932,0.20553658048589488,0.0,0.0
2018-11-06,0.23721772183149445,0.3263101768062348,0.2071350621098989,0.20402691444141183,0.0,0.0
2018-11-07,0.24217732788129775,0.32722995889589523,0.2038139204211581,0.2017233900025551,0.0,0.0
2018-11-08,0.24275286775664157,0.3259802404981215,0.2043786586085844,0.20161006835026865,0.0,0.0
2018-11-09,0.2403658849717307,0.32528623477782664,0.2058378000743759,0.20304944373639608,0.0,0.0
2018-11-11,0.24047989684300422,0.32544052660809575,0.20593543436539882,0.20266942732156953,0.0,0.0
2018-11-12,0.23527717583100596,0.32311659138069204,0.20926870106986534,0.2066342496286597,0.0,0.0
2018-11-13,0.23542755686312597,0.32474508331838087,0.20897614301090842,0.20515111203759775,0.0,0.0
2018-11-14,0.2345494257228992,0.3268374250435165,0.20854100668899783,0.2042690297870176,0.0,0.0
2018-11-15,0.23703009055210994,0.32704729972593943,0.20837084013903676,0.20192207785269564,0.0,0.0
2018-11-16,0.2362665318308864,0.32768253887194837,0.20843121382502,0.20198058306442884,0.0,0.0
2018-11-18,0.239193865951435,0.3317425141435812,0.20444321026325415,0.19866156946063585,0.0,0.0
2018-11-19,0.23277228295923583,0.33043926780760285,0.20817491966083115,0.2025015524557017,0.0,0.0
2018-11-20,0.23115561824024325,0.3277912603988832,0.2076685676377321,0.20697939845411972,0.0,0.0
2018-11-21,0.23145555182470295,0.33071874842910054,0.20687996779231252,0.2047037273485198,0.0,0.0
2018-11-22,0.2300894913024655,0.328766832293881,0.20692853228092445,0.2081259708908678,0.0,0.0
2018-11-23,0.22937412499312826,0.3276476775122884,0.20778809066646772,0.2089905033048208,0.0,0.0
2018-11-25,0.23075492105807446,0.32962006486771167,0.20621751442324487,0.20704810735705254,0.0,0.0
2018-11-26,0.23325500919541786,0.33039756870530734,0.20500953337589234,0.2052928178469086,0.0,0.0
2018-11-27,0.23411123021055022,0.3301514687335004,0.20481618785039696,0.20486635766690445,0.0,0.0
2018-11-28,0.23773372434638268,0.3298702722030992,0.20449305614968483,0.20226796856186777,0.0,0.0
2018-11-29,0.23636044640626216,0.32721914872807817,0.20646434413476297,0.20438378637853516,0.0,0.0
2018-11-30,0.230750350510732,0.33981927676847073,0.21518392871574155,0.21424644400505571,0.0,0.0
2018-12-02,0.2286005616723995,0.33665334576715206,0.21728858319468713,0.2174575093657612,0.0,0.0
2018-12-03,0.2300130784167814,0.3380711492520694,0.21589196490369614,0.21602380742745306,0.0,0.0
2018-12-04,0.22577568126069825,0.33644848005913547,0.21777461059142936,0.22000122808873698,0.0,0.0
2018-12-05,0.2257655553618121,0.3364333905540548,0.21906105141047585,0.21874000267365737,0.0,0.0
2018-12-06,0.2279489988211027,0.3343513056196275,0.2201489741854461,0.21755072137382378,0.0,0.0
2018-12-07,0.22302725959056527,0.3341019289689929,0.2227498803962203,0.22012093104422156,0.0,0.0
2018-12-09,0.22355230628826947,0.3348884656229598,0.22142901850180993,0.22013020958696075,0.0,0.0
2018-12-10,0.22575293719744363,0.3318995509564267,0.22260852477456455,0.2197389870715651,0.0,0.0
2018-12-11,0.22593082095710304,0.33234498155975556,0.22152316133783076,0.2202010361453106,0.0,0.0
2018-12-12,0.22587492584013563,0.33429774339757923,0.22109857549645634,0.2187287552658288,0.0,0.0
2018-12-13,0.22521184344107925,0.3327236294171742,0.2247957451228574,0.21726878201888913,0.0,0.0
2018-12-14,0.22192743163023718,0.33158347964032137,0.22704569407347508,0.21944339465596646,0.0,0.0
2018-12-16,0.2215688389955401,0.3310477036314125,0.22955809340421118,0.21782536396883603,0.0,0.0
2018-12-17,0.21617007939199342,0.32764098400108643,0.2364736281776855,0.21971530842923456,0.0,0.0
2018-12-18,0.2167178446653592,0.3269821826685628,0.23715314532459048,0.21914682734148758,0.0,0.0
2018-12-19,0.2139335869403056,0.32734173344535106,0.23999954283997305,0.2187251367743704,0.0,0.0
2018-12-20,0.21235700077215558,0.3292060304294336,0.24120427244522596,0.21723269635318476,0.0,0.0
2018-12-21,0.20823766940634747,0.32783980275832925,0.24409047134825484,0.21983205648706858,0.0,0.0
2018-12-23,0.20792197089832595,0.3273427815570455,0.24264802323855808,0.22208722430607059,0.0,0.0
2018-12-24,0.20381303185883048,0.32583616902540946,0.24659623152074792,0.2237545675950121,0.0,0.0
2018-12-25,0.20477971414200571,0.3273816052958081,0.24668265280291257,0.2211560277592737,0.0,0.0
2018-12-26,0.2132375578103765,0.3282680033588619,0.24071334477002607,0.21778109406073545,0.0,0.0
2018-12-27,0.2128670908619381,0.3267951095721457,0.24148017216747267,0.21885762739844355,0.0,0.0
2018-12-28,0.21239634147782224,0.32804354202730723,0.2410722216536002,0.21848789484127037,0.0,0.0
2018-12-30,0.21190546535472163,0.3272853898811914,0.24130362729412566,0.21950551746996122,0.0,0.0
2018-12-31,0.21272952837928882,0.32602524743310973,0.2226861302243821,0.21903598360953133,0.0,0.0
2019-01-01,0.21336517032484478,0.3269994202438032,0.22262163289334674,0.21743079176260718,0.0,0.0
2019-01-02,0.21323085262163088,0.3251281493217099,0.22522340265334373,0.21692375787553486,0.0,0.0
2019-01-03,0.20700667001789994,0.3230730214161866,0.230894733339811,0.21946005464171062,0.0,0.0
2019-01-04,0.21187588756184642,0.3268828242667788,0.22662956641979556,0.21540611303904517,0.0,0.0
2019-01-06,0.20955412916822572,0.3233008076923335,0.22414613565222324,0.22400228313413387,0.0,0.0
2019-01-07,0.20978975655867851,0.3208887315413181,0.22409235498127886,0.22643343026464105,0.0,0.0
2019-01-08,0.21140999245552783,0.3224614635960972,0.22170045325523322,0.22565552764877347,0.0,0.0
2019-01-09,0.20998087503950358,0.32195946066442044,0.22416369527256902,0.22539957236992775,0.0,0.0
2019-01-10,0.20905374054796833,0.32069936040289115,0.22458951845126085,0.22729373013573625,0.0,0.0
2019-01-11,0.2087711426907423,0.3198918787889237,0.22510944865625712,0.22781992065664203,0.0,0.0
2019-01-13,0.20793264618938956,0.31860708330560833,0.2235224239824426,0.2316027278350668,0.0,0.0
2019-01-14,0.20700020028429356,0.31791628657024534,0.22404672836734096,0.23261970836773796,0.0,0.0
2019-01-15,0.2091462384004539,0.31699756641751653,0.22203388174127223,0.23356926263191663,0.0,0.0
2019-01-16,0.2086374485554373,0.3178847896551969,0.22198684138418648,0.23327746939915084,0.0,0.0
2019-01-17,0.20911453334731955,0.3171134574303209,0.22367643436843926,0.23198185715622768,0.0,0.0
2019-01-18,0.21008118480384155,0.31862138457361966,0.22250747200111595,0.2307694895606735,0.0,0.0
2019-01-20,0.21099395015478525,0.32000573777107555,0.2216774595874793,0.2292226654053249,0.0,0.0
2019-01-21,0.21008809920955845,0.3186318713648337,0.22363290223740911,0.22962323253989442,0.0,0.0
2019-01-22,0.20712922935281153,0.3153906161991663,0.22948974917412723,0.22985571631810764,0.0,0.0
2019-01-23,0.20672490092447188,0.31595428335478465,0.22874511414731366,0.23049843451512897,0.0,0.0
2019-01-24,0.20739092695810415,0.3159215067341476,0.22845271726090027,0.23021460499091836,0.0,0.0
2019-01-25,0.20854089293829703,0.317786655292913,0.22700704796476434,0.22875778631111537,0.0,0.0
2019-01-27,0.20787058307822703,0.31676519841968226,0.22583456427514828,0.231678194174265,0.0,0.0
2019-01-28,0.20517607756271944,0.3142859256136859,0.22613762747978344,0.23655853285474224,0.0,0.0
2019-01-29,0.20424602923305973,0.3168925963779213,0.2250346295763419,0.23589508128220102,0.0,0.0
2019-01-30,0.20799721138129845,0.3186791661088655,0.22215758234786265,0.233356645816648,0.0,0.0
2019-01-31,0.21698345840128133,0.33091288666741486,0.22160357637726258,0.22331906563401227,0.0,0.0
2019-02-01,0.21641157023372254,0.3307639687923185,0.22195661033473246,0.22367483251651524,0.0,0.0
2019-02-03,0.21669888806767815,0.33120310606654707,0.22092307856448104,0.2239717933875057,0.0,0.0
2019-02-04,0.2183621648145654,0.33099782989073917,0.22010768654930832,0.22336238908369302,0.0,0.0
2019-02-05,0.2185645905681688,0.33127332259319797,0.21837953324210252,0.2246683588899749,0.0,0.0
2019-02-06,0.21869568002993325,0.3301825132928797,0.21938341901168706,0.22459807635095308,0.0,0.0
2019-02-07,0.21767060379807432,0.32898001170069446,0.2204420883827011,0.22570314731770663,0.0,0.0
2019-02-08,0.21825533437054262,0.3280666441298678,0.22060161332712372,0.2258664794758078,0.0,0.0
2019-02-10,0.21878812405489612,0.32886749751692,0.22091817071692457,0.22419811066508927,0.0,0.0
2019-02-11,0.2192574422017439,0.3290007841221869,0.22137961200629747,0.22311110890276126,0.0,0.0
2019-02-12,0.22006057260405473,0.3289643283034002,0.21917336029544998,0.22462960210813243,0.0,0.0
2019-02-13,0.21955906747239648,0.3275142835319641,0.2226931332083585,0.22308218331563817,0.0,0.0
2019-02-14,0.2195322666332781,0.3272738580250474,0.22370881445223464,0.22234281021954436,0.0,0.0
2019-02-15,0.21951660712685395,0.32921897411847334,0.2227561063593533,0.22139591952500998,0.0,0.0
2019-02-17,0.22018963620621484,0.3302283462382376,0.22168661388368288,0.22076064385074243,0.0,0.0
2019-02-18,0.2203826464668518,0.33051781244689,0.2205653736599051,0.22139259235700398,0.0,0.0
2019-02-19,0.2210933120242497,0.3325403745865064,0.2175471207461428,0.22166816632332026,0.0,0.0
2019-02-20,0.22014730231248,0.33291338245502194,0.2190588691846979,0.22075821514324734,0.0,0.0
2019-02-21,0.2197245620082649,0.3325561896650809,0.21987886580069127,0.22070517302603712,0.0,0.0
2019-02-22,0.2205928793469859,0.33321983300506236,0.2191262319878499,0.21994971080694883,0.0,0.0
2019-02-24,0.22126875224617862,0.33424078279849334,0.21892189707551313,0.21843487407265189,0.0,0.0
2019-02-25,0.22226442030368643,0.33593271781560674,0.21735571791158392,0.21730680600265764,0.0,0.0
2019-02-26,0.22118906044136707,0.3350267685823306,0.21912944101073648,0.21755574434939157,0.0,0.0
2019-02-27,0.2213560387718333,0.3340247215990676,0.21899764520217482,0.21851218829483618,0.0,0.0
2019-02-28,0.21164937228785172,0.3175484256085454,0.23019657117915385,0.24060563092444887,0.0,0.0
2019-03-01,0.2124657550852829,0.3181681268405049,0.2294944044985101,0.23987171357570206,0.0,0.0
2019-03-03,0.2121650293111988,0.31771778906162573,0.22963065492496149,0.24048652670221396,0.0,0.0
2019-03-04,0.21246370248336346,0.31734814469998907,0.23083773142004363,0.23935042139660373,0.0,0.0
2019-03-05,0.212614311724829,0.3181622257673974,0.2305983953752674,0.23862506713250606,0.0,0.0
2019-03-06,0.21191471778596999,0.3179692721074883,0.23091939283036605,0.23919661727617575,0.0,0.0
2019-03-07,0.21171058379769261,0.3171662771317267,0.23403137630415247,0.23709176276642815,0.0,0.0
2019-03-08,0.21160733176571847,0.31678402785949056,0.23427255006319556,0.2373360903115955,0.0,0.0
2019-03-10,0.2117578855062585,0.3170094123957427,0.23397036194668097,0.23726234015131775,0.0,0.0
2019-03-11,0.21440326465771462,0.31794938854987137,0.2318341883202525,0.2358131584721616,0.0,0.0
2019-03-12,0.21493367778074293,0.317440844536124,0.23276059849012756,0.2348648791930055,0.0,0.0
2019-03-13,0.21419672842935364,0.3160756977250269,0.23527772011690937,0.23444985372871,0.0,0.0
2019-03-14,0.2130883192563453,0.31440805506008296,0.23674273502239357,0.2357608906611782,0.0,0.0
2019-03-15,0.21392992730265303,0.3160623223121515,0.23549220420676728,0.23451554617842812,0.0,0.0
2019-03-17,0.2142691816983677,0.31656354032085243,0.23404428965686377,0.23512298832391612,0.0,0.0
2019-03-18,0.212298675030353,0.3148887338959548,0.23854233693774837,0.2342702541359439,0.0,0.0
2019-03-19,0.21274874979874525,0.3150554587997823,0.23914599443662082,0.23304979696485162,0.0,0.0
2019-03-20,0.21335924524109215,0.3144644111671849,0.23798693985594632,0.2341894037357765,0.0,0.0
